scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_cvar,0,0,11,-0.08315735531775442,3.75919779206772,3759.19779206772,0.140625,0.9619831218933861,6.965655086698575,-0.08315735531775442,-0.08315735531775442,-0.12090416851639252,-0.12090416851639252,14.192651213165263,0.0,8.0,0.1374230345318073,1.0
partially_active__no_cvar,0,0,12,-0.5429388233117863,3.811396827501722,3811.396827501722,0.109375,0.963466681681606,12.146597203157064,-0.5429388233117863,-0.5429388233117863,-0.5705366967247314,-0.5705366967247314,15.220943601596083,0.0,8.0,0.21608714274153362,1.0
partially_active__no_cvar,0,0,13,-1.092104536083256,3.247749269522801,3247.749269522801,0.140625,0.8973683984551915,16.853118455896077,-1.092104536083256,-1.092104536083256,-1.193102719409732,-1.193102719409732,15.30222991437552,0.0,8.0,0.35038419056139586,1.0
partially_active__no_cvar,0,0,14,-1.0544510283334236,2.4699054699351004,2469.9054699351004,0.1875,0.9044341392152485,14.381370092666895,-1.0544510283334236,-1.0544510283334236,-1.1139293926655554,-1.1139293926655554,14.957075761120617,0.0,8.0,0.3124930004269654,1.0
partially_active__no_cvar,0,0,15,-1.2203605883693505,2.543296173610688,2543.2961736106877,0.15625,0.909854206376891,16.280450120419214,-1.2203605883693505,-1.2203605883693505,-1.2312882914924073,-1.2312882914924073,16.058732108730187,0.0,8.0,0.3526659126165323,1.0
partially_active__no_cvar,0,0,16,-1.6772288108600684,2.314862361482362,2314.862361482362,0.1875,0.8788932447174169,20.6870599456238,-1.6772288108600684,-1.6772288108600684,-1.7727731360554353,-1.7727731360554353,18.24684228403748,0.0,8.0,0.5096851535122835,1.0
partially_active__no_cvar,0,1,1,0.3081094528920996,2.928811912359818,2928.811912359818,0.125,0.9247464586615894,2.6582668692803484,0.3081094528920996,0.3081094528920996,0.23942773363874176,0.23942773363874176,12.410037489556423,0.0,8.0,0.05680131306046578,1.0
partially_active__no_cvar,0,1,2,-0.2909272929764912,2.1892681206892712,2189.268120689271,0.140625,0.8834460061715332,6.792144110329268,-0.2909272929764912,-0.2909272929764912,-0.29981459587823306,-0.29981459587823306,13.95147771231566,0.0,8.0,0.14979909344127046,1.0
partially_active__no_cvar,0,1,3,0.3280415600825667,3.0159273889547746,3015.9273889547744,0.171875,0.9346308686085052,1.1096216180151393,0.3280415600825667,0.3280415600825667,0.3141960113982161,0.3141960113982161,13.405917770498046,0.0,8.0,0.01857069125575356,1.0
partially_active__no_cvar,0,1,4,0.28698090294571704,2.6692675753719195,2669.2675753719195,0.140625,0.9180334090466558,2.2369463777409795,0.28698090294571704,0.28698090294571704,0.2209988242864219,0.2209988242864219,10.497165922295975,0.0,5.0,0.07169513954077333,1.0
partially_active__no_cvar,0,1,5,0.21136760901438245,2.742007340631061,2742.007340631061,0.203125,0.9198187026637437,2.245063800122304,0.21136760901438245,0.21136760901438245,0.10335370538274755,0.10335370538274755,12.504607808234956,0.0,8.0,0.054698112987601015,1.0
partially_active__no_cvar,0,1,6,-0.09835424851136987,2.558973366723495,2558.973366723495,0.1875,0.8830103122854134,4.976552694111685,-0.09835424851136987,-0.09835424851136987,-0.17525277659611238,-0.17525277659611238,13.393826042777661,0.0,8.0,0.11073496279677941,1.0
