scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_amplitude_phase_coupling,0,1,6,-4.119123846219757,2.320321130559493,2320.3211305594928,0.171875,0.8815565377019227,44.75197833873616,-4.119123846219757,-4.092110240472808,-4.146137451966705,-4.146137451966705,30.081560667587745,0.0,8.0,0.3205115595876658,1.0
partially_active__no_amplitude_phase_coupling,0,1,7,-4.294632116464502,1.8488149335168664,1848.8149335168664,0.1875,0.8423806264571183,45.4334309985013,-4.294632116464502,-4.27699293965912,-4.312271293269884,-4.312271293269884,30.798272269184253,0.0,8.0,0.3235943448418849,1.0
partially_active__no_amplitude_phase_coupling,0,1,8,-3.759602645161209,2.693668657042323,2693.668657042323,0.125,0.9121593904631777,42.44262155424688,-3.759602645161209,-3.7503896958335514,-3.768815594488867,-3.768815594488867,23.934398373728282,0.0,8.0,0.29392885940929336,1.0
partially_active__no_amplitude_phase_coupling,0,1,9,-3.153266303934773,2.1041090079423848,2104.109007942385,0.1875,0.871037013541033,34.55183722280909,-3.153266303934773,-3.122278293153391,-3.184254314716154,-3.184254314716154,25.800001510193752,0.0,8.0,0.2840802867073884,1.0
partially_active__no_amplitude_phase_coupling,0,1,10,-2.5996144699691737,2.7193135806684845,2719.3135806684845,0.171875,0.9204346034254963,30.344734466202738,-2.5996144699691737,-2.5531541530976707,-2.646074786840677,-2.646074786840677,24.716914877804797,0.0,8.0,0.24412639729619898,1.0
partially_active__no_amplitude_phase_coupling,0,1,11,-2.7707239726150004,3.1650291880528103,3165.0291880528102,0.15625,0.9390864802534129,32.54197428139271,-2.7707239726150004,-2.760796676022717,-2.780651269207284,-2.780651269207284,25.613495696440133,0.0,8.0,0.23668155211193873,1.0
partially_active__no_amplitude_phase_coupling,0,1,12,-2.653588782788068,2.291962105071422,2291.9621050714222,0.15625,0.8792336842831205,30.319397582968236,-2.653588782788068,-2.6315508599280144,-2.6756267056481216,-2.6756267056481216,24.498364311489272,0.0,8.0,0.22037023136928827,1.0
partially_active__no_amplitude_phase_coupling,0,1,13,-2.536079512786899,2.4532318787948477,2453.231878794848,0.15625,0.8930270566525749,29.391234032562945,-2.536079512786899,-2.5123723385232757,-2.559786687050522,-2.559786687050522,24.09179332630167,0.0,8.0,0.259305433019128,1.0
partially_active__no_amplitude_phase_coupling,0,1,14,-3.049931599840563,2.240766858655584,2240.7668586555837,0.203125,0.8623381298148607,33.31004191512229,-3.049931599840563,-3.017854758941885,-3.0820084407392407,-3.0820084407392407,21.99962887092628,0.0,8.0,0.2938649393388181,1.0
partially_active__no_amplitude_phase_coupling,0,1,15,-3.462683824375766,1.7378470832756379,1737.847083275638,0.203125,0.795957710408501,36.331626358035464,-3.462683824375766,-3.4577185764797997,-3.4676490722717324,-3.4676490722717324,24.687796630640904,0.0,8.0,0.32579342952558443,1.0
partially_active__no_amplitude_phase_coupling,0,1,16,-2.8320191908896106,3.7655410310592066,3765.5410310592065,0.125,0.9471278341364493,34.37942736710902,-2.8320191908896106,-2.8262136652424643,-2.8378247165367565,-2.8378247165367565,25.70918246266583,0.0,8.0,0.2813857168046742,1.0
