scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_surface_power_penalty,0,1,7,0.4268585760969249,2.9288919260685047,2928.8919260685047,0.171875,0.9041988087372999,5.670693363612675,0.4268585760969249,0.45247855521834934,0.4012385969755004,0.4012385969755004,13.750567016948784,0.0,8.0,0.06461182252293554,1.0
partially_active__no_surface_power_penalty,0,1,8,0.34971606241113373,2.758618275859082,2758.618275859082,0.171875,0.8310160348779618,4.449155939318571,0.34971606241113373,0.3518122797973783,0.34761984502488913,0.34761984502488913,14.540334204763425,0.0,8.0,0.04123744463538437,1.0
partially_active__no_surface_power_penalty,0,1,9,0.5764870687594184,3.6286017918036464,3628.6017918036464,0.140625,0.9572776297259102,0.7618162698069859,0.5764870687594184,0.5927251434755169,0.5602489940433197,0.5602489940433197,11.447619538365235,0.0,8.0,0.005938396272395439,1.0
partially_active__no_surface_power_penalty,0,1,10,0.4218513915269535,2.6095335528799044,2609.5335528799046,0.15625,0.9010286216991592,8.286172820551915,0.4218513915269535,0.4447351169163369,0.39896766613757007,0.39896766613757007,14.539155953208219,0.0,8.0,0.10792011646460582,1.0
partially_active__no_surface_power_penalty,0,1,11,0.6628383402693125,3.9512316134791923,3951.231613479192,0.109375,0.9617250608270069,1.7127797634201132,0.6628383402693125,0.6684409887772023,0.6572356917614227,0.6572356917614227,12.317410338749227,0.0,8.0,0.01464002173093815,1.0
partially_active__no_surface_power_penalty,0,1,12,0.49860789015570506,3.2649064846359956,3264.9064846359956,0.171875,0.9428326785244174,3.1594631527697414,0.49860789015570506,0.5430587925856019,0.45415698772580826,0.45415698772580826,12.617250803539394,0.0,8.0,0.031098947816225554,1.0
partially_active__no_surface_power_penalty,0,1,13,0.39535997398207273,2.59744776470388,2597.4477647038802,0.171875,0.9052344731971164,2.5766766515096053,0.39535997398207273,0.42210793489519927,0.3686120130689462,0.3686120130689462,13.377063950841249,0.0,8.0,0.027380320851587515,1.0
partially_active__no_surface_power_penalty,0,1,14,0.49571853929612775,3.1363080291761625,3136.3080291761626,0.15625,0.9373019415807818,0.7367850705701444,0.49571853929612775,0.5216553048842484,0.46978177370800717,0.46978177370800717,11.704672421194925,0.0,8.0,0.005558171915277018,1.0
partially_active__no_surface_power_penalty,0,1,15,0.35514539715764126,2.9744092223184433,2974.4092223184434,0.203125,0.9260807431100109,1.1283162853409379,0.35514539715764126,0.3560595005284327,0.35423129378684975,0.35423129378684975,9.817815477729026,0.0,8.0,0.012563179717264826,1.0
partially_active__no_surface_power_penalty,0,1,16,0.7003459915947223,3.850781880595519,3850.7818805955194,0.078125,0.9416590628924538,2.140083935749956,0.7003459915947223,0.7010342636836656,0.6996577195057789,0.6996577195057789,10.19266754585493,0.0,8.0,0.02769279381605072,1.0
